Suburb,Rooms,Type,Price,Method,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude
Balwyn,3,h,1750000,VB,3103,3,2,3,613,193,1943,-37.8056,145.0688
Balwyn,5,h,3020000,PI,3103,5,3,2,715,420,2009,-37.8028,145.0768
Balwyn,5,h,2450000,S,3103,4,2,2,981,260,1960,-37.8058,145.0627
Balwyn,2,u,730000,S,3103,2,1,1,130,80,1960,-37.812,145.0876
Balwyn,3,h,1500000,SP,3103,3,2,2,404,190,2011,-37.8075,145.1011
Balwyn,4,h,1700000,VB,3103,3,1,1,672,115,1935,-37.8099,145.0792
Balwyn North,3,t,1315000,S,3104,3,2,2,260,167,2000,-37.7966,145.1021
Balwyn North,3,h,1500000,PI,3104,3,2,1,778,154,1950,-37.7939,145.0789
Balwyn North,4,h,3230000,S,3104,4,4,3,1135,275,1960,-37.8014,145.0892
Balwyn North,4,h,1905000,S,3104,4,2,2,647,185,1955,-37.7917,145.0868
Balwyn North,5,h,3300000,PI,3104,5,4,2,760,477,2015,-37.7907,145.0907
Balwyn North,4,h,1900000,VB,3104,4,2,2,642,215,1955,-37.7988,145.0726
Balwyn North,3,h,2251000,S,3104,3,1,2,888,137,1950,-37.8002,145.0949
Balwyn North,4,h,2205000,PI,3104,4,2,2,750,214,1950,-37.7906,145.0788
Balwyn North,3,h,1265000,S,3104,3,2,1,347,160,2011,-37.7947,145.1035
Balwyn North,4,h,1750000,S,3104,4,2,2,673,185,1960,-37.7856,145.0918
Balwyn North,3,h,1450000,VB,3104,3,1,2,665,124,1950,-37.7862,145.0781
Balwyn North,4,h,2614000,S,3104,4,2,2,772,150,1955,-37.7959,145.0787
Balwyn North,4,h,1825000,S,3104,4,2,3,736,225,1958,-37.7944,145.1028
Balwyn North,5,h,3250000,PI,3104,3,4,2,886,520,2013,-37.804,145.0951
Balwyn North,3,t,1150000,S,3104,3,2,1,207,144,2003,-37.7893,145.092
Balwyn North,4,h,1572000,S,3104,4,2,2,662,330,1965,-37.798,145.1007
Balwyn North,5,h,1750000,VB,3104,5,3,2,705,365,2013,-37.7851,145.0775
Balwyn North,4,h,1850000,VB,3104,4,2,2,619,254,1990,-37.8025,145.0843
Balwyn North,4,h,2130000,PI,3104,4,3,2,1274,275,1970,-37.7822,145.0907
Balwyn North,5,h,3690000,S,3104,4,4,2,624,154,1967,-37.802,145.0797
Balwyn North,4,h,1740000,VB,3104,4,2,2,610,275,1993,-37.7843,145.0891
Balwyn North,4,h,2575000,PI,3104,4,3,2,657,355,2006,-37.7981,145.0904
Balwyn North,4,h,1388800,S,3104,3,2,1,517,247,1970,-37.783,145.0926
Balwyn North,4,h,1800000,VB,3104,4,2,4,587,165,1960,-37.7841,145.0953
Balwyn North,4,h,2910000,S,3104,4,3,2,1070,247,1992,-37.7975,145.0716
Balwyn North,5,h,2200000,VB,3104,5,3,2,900,355,1955,-37.7868,145.0677
Balwyn North,3,h,1700000,VB,3104,3,2,3,763,168,1960,-37.7935,145.0865
Balwyn North,3,h,1230000,S,3104,3,3,1,310,188,2012,-37.7949,145.1014
Balwyn North,7,h,2600000,PI,3104,5,3,3,637,529,2008,-37.7898,145.0967
Balwyn North,4,h,1950000,S,3104,3,3,2,665,232,1970,-37.7889,145.0904
Balwyn North,5,h,1750000,PI,3104,5,2,2,710,170,1955,-37.7907,145.0916
Balwyn North,5,h,2000000,S,3104,5,2,2,1002,244,1950,-37.796,145.0984
Balwyn North,3,h,1480000,PI,3104,3,1,4,605,116,1950,-37.7951,145.0696
Balwyn North,3,h,1818000,S,3104,3,1,1,722,90,1930,-37.7956,145.0829
Balwyn North,4,h,2525000,PI,3104,4,2,2,1235,196,1960,-37.7988,145.089
Balwyn North,4,h,3360000,S,3104,4,3,1,904,420,2003,-37.797,145.086
Balwyn North,3,h,1903000,S,3104,3,1,2,713,720,1950,-37.7982,145.0816
Balwyn North,4,h,1720000,PI,3104,4,3,2,869,170,1950,-37.8002,145.0999
Balwyn North,4,h,1675000,S,3104,4,2,2,667,201,1974,-37.7835,145.0883
Balwyn North,4,t,1680000,S,3104,4,3,1,362,200,2014,-37.7987,145.0788
Balwyn North,5,h,4000000,PI,3104,5,5,4,1364,518,2013,-37.7961,145.0859
Balwyn North,4,h,2205000,S,3104,4,2,2,1010,250,1950,-37.7982,145.0903
Balwyn North,3,h,2100000,VB,3104,3,2,3,949,175,1940,-37.796,145.0696
Balwyn North,2,h,685000,SP,3104,2,1,1,177,85,1975,-37.7935,145.0679
Balwyn North,3,h,1335000,S,3104,3,2,2,368,177,2009,-37.7846,145.0935
Balwyn North,4,h,1900000,VB,3104,4,2,4,587,165,1960,-37.7841,145.0953
Balwyn North,2,u,1040000,S,3104,2,1,1,250,112,1995,-37.7996,145.0959
Balwyn North,4,h,1250000,VB,3104,4,2,2,644,153,1950,-37.7997,145.0993
Balwyn North,5,h,1875000,PI,3104,5,3,2,842,200,1961,-37.7854,145.0869
Balwyn North,4,h,1530000,PI,3104,4,2,2,701,198,1960,-37.7839,145.0954
Balwyn North,4,h,1700000,VB,3104,3,2,5,754,175,1960,-37.786,145.0886
Balwyn North,3,h,1651000,S,3104,3,1,2,657,151,1960,-37.7895,145.0985
Balwyn North,5,h,1920000,S,3104,5,3,2,900,355,1955,-37.7868,145.0677
Balwyn North,5,h,1560000,S,3104,5,2,3,845,199,1980,-37.7898,145.1021
Balwyn North,3,h,1038000,S,3104,3,2,1,207,144,2003,-37.7893,145.092
Balwyn North,5,h,1660000,PI,3104,4,3,2,737,193,1950,-37.7975,145.0961
Balwyn North,3,h,1770000,PI,3104,3,2,1,720,147,1955,-37.7938,145.0838
Balwyn North,2,u,691500,S,3104,3,1,1,0,102,1968,-37.7938,145.0666
Bentleigh,3,u,875000,S,3204,3,1,2,348,121,1950,-37.9273,145.0479
Bentleigh,3,h,1425000,S,3204,3,2,2,613,143,1960,-37.9311,145.0428
Bentleigh,2,t,851000,S,3204,2,1,1,140,250,1970,-37.9204,145.0443
Bentleigh,3,h,1222500,S,3204,3,2,2,299,181,2000,-37.9272,145.0406
Bentleigh,3,h,1317500,S,3204,3,1,1,576,127,1945,-37.9149,145.0254
Bentleigh,2,u,360000,PI,3204,2,1,1,0,69,1965,-37.9332,145.045
Bentleigh,4,t,1435000,S,3204,3,3,2,291,212,2012,-37.9278,145.0337
Bentleigh,3,h,1110000,S,3204,3,1,2,692,164,1940,-37.9263,145.04
Bentleigh,4,h,2435000,S,3204,3,2,2,795,250,1928,-37.9166,145.0314
Bentleigh,3,h,1500000,PI,3204,3,2,1,565,222,1940,-37.9134,145.0263
Bentleigh,4,h,1300000,PI,3204,4,2,2,697,194,1940,-37.9318,145.0474
Bentleigh,3,h,1125000,S,3204,3,1,2,584,116,1948,-37.9199,145.0477
Bentleigh,4,h,1328000,S,3204,3,2,2,610,112,1940,-37.9291,145.0472
Bentleigh,3,h,1340000,S,3204,3,2,1,526,135,1910,-37.9279,145.031
Bentleigh,4,t,1155000,S,3204,4,3,2,271,205,2010,-37.9252,145.0494
Bentleigh,3,h,1275000,S,3204,3,1,4,758,138,1960,-37.9267,145.043
Bentleigh,2,h,855000,SP,3204,2,1,1,296,103,1940,-37.9243,145.0376
Bentleigh,2,u,650000,SP,3204,2,1,1,116,92,1960,-37.9245,145.0336
Bentleigh,4,h,1815000,S,3204,4,2,4,902,233,1950,-37.924,145.0504
Bentleigh,4,h,2255000,S,3204,4,3,2,557,353,2008,-37.9132,145.0251
Bentleigh,2,u,855000,S,3204,2,2,3,226,475,2005,-37.9274,145.031
Bentleigh,4,h,1860000,PI,3204,4,2,3,855,197,1930,-37.9163,145.0324
Bentleigh,2,u,725000,S,3204,2,1,1,227,100,1990,-37.9326,145.0387
Bentleigh,3,h,1293000,S,3204,3,1,1,632,108,1950,-37.9282,145.0367
Bentleigh,3,h,1328000,S,3204,3,2,2,690,245,1970,-37.9317,145.0469
Bentleigh,4,t,1247000,S,3204,4,2,3,354,255,2008,-37.9326,145.0441
Bentleigh,3,h,1370000,S,3204,3,1,2,624,143,1950,-37.9256,145.0374
Bentleigh,3,h,1095000,S,3204,3,2,1,581,170,1965,-37.9286,145.0495
Bentleigh,2,u,725000,S,3204,2,1,1,677,88,2012,-37.9173,145.0359
Bentleigh,3,t,825000,S,3204,3,2,2,147,149,2007,-37.9317,145.0352
Bentleigh,3,t,1235000,S,3204,3,2,2,0,160,2012,-37.9289,145.0478
Bentleigh,3,h,1165000,PI,3204,3,1,2,694,125,1950,-37.9315,145.0445
Bentleigh,4,h,1910000,S,3204,4,2,4,736,284,1950,-37.9224,145.0462
Bentleigh,2,u,820000,S,3204,2,1,3,336,109,1960,-37.929,145.0375
Bentleigh,4,h,1430000,S,3204,4,2,2,611,168,1970,-37.9289,145.0481
Bentleigh,2,h,910000,S,3204,2,1,2,274,96,1970,-37.9178,145.0413
Bentleigh,4,h,2520000,PI,3204,4,4,2,579,361,2012,-37.9155,145.0243
Bentleigh,5,h,1900000,S,3204,5,2,2,567,250,1926,-37.9144,145.0401
Bentleigh,2,t,670000,PI,3204,2,2,1,123,90,2007,-37.9307,145.0379
Bentleigh,2,t,680000,PI,3204,2,1,1,83,107,1998,-37.9259,145.0341
Bentleigh,4,t,1320000,S,3204,4,3,3,346,220,2010,-37.9294,145.041
Bentleigh,6,h,1900000,S,3204,6,3,2,708,275,1988,-37.9181,145.044
Bentleigh,3,h,1535000,S,3204,2,2,2,572,150,1930,-37.9148,145.0404
Bentleigh,4,h,1281000,S,3204,3,1,5,594,150,1940,-37.9206,145.0383
Bentleigh,5,h,1385000,S,3204,5,2,2,664,178,1950,-37.9241,145.048
Bentleigh,4,h,2620000,S,3204,4,4,2,579,361,2012,-37.9155,145.0243
Bentleigh East,2,h,825000,S,3165,2,2,1,176,125,2008,-37.9237,145.0763
Bentleigh East,2,u,746000,S,3165,2,1,2,281,95,2002,-37.9255,145.0796
Bentleigh East,5,h,1275000,SP,3165,5,2,2,683,190,1960,-37.9333,145.0602
Bentleigh East,3,u,1025000,S,3165,3,2,2,384,120,1999,-37.9229,145.0557
Bentleigh East,2,u,495000,S,3165,2,1,1,76,79,1980,-37.91,145.0842
Bentleigh East,4,h,1220000,S,3165,3,2,2,585,178,1950,-37.9167,145.0771
Bentleigh East,3,h,885000,S,3165,3,1,2,565,110,1950,-37.9262,145.0808
Bentleigh East,3,t,830000,PI,3165,0,2,2,292,141,2012,-37.9168,145.069
Bentleigh East,4,t,1210000,S,3165,3,3,2,291,222,2014,-37.9347,145.0546
Bentleigh East,4,t,1160000,S,3165,3,2,2,321,180,2006,-37.914,145.0714
Bentleigh East,3,h,1215000,S,3165,3,2,3,730,110,1970,-37.9119,145.0705
Bentleigh East,4,h,1200000,S,3165,4,2,2,619,191,1960,-37.9358,145.0688
Bentleigh East,3,h,1050000,S,3165,3,2,2,627,140,1950,-37.9284,145.0668
Bentleigh East,5,h,950000,VB,3165,5,2,4,618,146,1950,-37.9209,145.0757
Bentleigh East,2,u,380000,PI,3165,3,2,1,0,78,1970,-37.9212,145.0674
Bentleigh East,3,h,1338000,S,3165,3,2,2,610,177,1970,-37.9231,145.066
Bentleigh East,2,u,651000,S,3165,2,1,1,265,150,1960,-37.9223,145.0747
Bentleigh East,3,h,1390000,S,3165,4,2,2,590,118,1960,-37.9256,145.0757
Bentleigh East,3,h,1100000,SP,3165,3,1,2,578,163,1955,-37.9186,145.0709
Bentleigh East,4,h,1206000,S,3165,4,1,1,636,138,1940,-37.925,145.0612
Bentleigh East,2,t,486500,S,3165,2,1,1,0,75,1960,-37.9082,145.0681
Bentleigh East,4,h,1415000,S,3165,4,2,2,604,177,1970,-37.9153,145.0707
Bentleigh East,4,t,1185000,S,3165,4,2,2,305,207,2012,-37.9245,145.0507
Bentleigh East,4,t,1060000,S,3165,4,3,1,313,166,1960,-37.9164,145.0765
Bentleigh East,3,h,845000,S,3165,3,2,2,295,145,1998,-37.9239,145.0781
Bentleigh East,3,t,860000,VB,3165,3,2,1,254,117,1995,-37.9227,145.0558
Bentleigh East,3,t,921000,S,3165,3,2,2,167,140,2009,-37.9219,145.0733
Bentleigh East,2,h,742500,S,3165,2,1,1,300,135,1960,-37.9099,145.0726
Bentleigh East,3,h,920000,PI,3165,3,2,2,578,120,1950,-37.9303,145.0805
Bentleigh East,2,h,702000,PI,3165,2,1,1,591,102,1960,-37.9179,145.071
Bentleigh East,3,t,805000,S,3165,3,2,1,268,117,2000,-37.9196,145.0691
Bentleigh East,4,h,1100000,S,3165,4,2,1,274,190,2004,-37.9257,145.0735
Bentleigh East,3,h,1050000,S,3165,3,1,4,726,131,1950,-37.9117,145.0695
Bentleigh East,2,h,722000,S,3165,2,2,1,201,79,2005,-37.9293,145.0657
Bentleigh East,3,h,930000,SP,3165,3,1,2,588,133,1960,-37.9286,145.069
Bentleigh East,3,h,921000,S,3165,3,2,1,291,119,2000,-37.919,145.0829
Bentleigh East,4,h,1035000,PI,3165,3,1,2,610,160,1950,-37.9193,145.0691
Bentleigh East,4,h,1352000,S,3165,4,2,2,618,196,1950,-37.9252,145.0562
Bentleigh East,4,t,1005000,SP,3165,4,2,2,296,205,2006,-37.9197,145.057
Bentleigh East,5,h,1600000,S,3165,4,2,2,659,315,1930,-37.906,145.0547
Bentleigh East,3,h,1200000,S,3165,3,1,1,721,120,1970,-37.9244,145.0665
Bentleigh East,3,h,780000,PI,3165,3,2,2,421,126,1950,-37.9168,145.0809
Bentleigh East,4,t,1250000,PI,3165,4,2,2,314,231,2010,-37.9299,145.0598
Bentleigh East,4,h,1110000,S,3165,4,2,2,583,176,1960,-37.9262,145.0624
Bentleigh East,4,h,1690000,S,3165,4,2,2,700,165,1950,-37.9117,145.0534
Bentleigh East,3,u,791000,S,3165,3,3,1,391,122,1950,-37.9149,145.0788
Bentleigh East,3,h,900000,VB,3165,3,1,3,780,140,1940,-37.9347,145.0507
Bentleigh East,3,t,970000,S,3165,3,2,2,267,156,2000,-37.9176,145.0566
Bentleigh East,3,h,823000,S,3165,3,2,2,213,143,2003,-37.9079,145.0707
Bentleigh East,4,t,1045000,S,3165,4,2,1,316,190,2010,-37.9198,145.0789
Bentleigh East,2,u,655000,S,3165,2,1,1,154,80,2000,-37.9079,145.0685
Bentleigh East,5,h,1550000,S,3165,5,3,2,623,257,1950,-37.9066,145.0541
Bentleigh East,3,h,835000,S,3165,3,1,1,250,105,1980,-37.9087,145.0537
Bentleigh East,4,t,1465000,S,3165,3,2,2,319,256,2015,-37.9256,145.0533
Bentleigh East,3,h,910000,S,3165,3,1,1,587,96,1950,-37.9241,145.0763
Bentleigh East,3,u,920000,SP,3165,3,2,1,388,123,2007,-37.9329,145.053
Bentleigh East,3,t,935000,S,3165,3,2,2,230,160,2012,-37.9179,145.0592
Bentleigh East,3,h,977000,S,3165,3,1,2,543,163,1970,-37.9242,145.0705
Bentleigh East,3,h,1352000,S,3165,3,1,2,686,122,1950,-37.9113,145.0765
Bentleigh East,4,h,1115000,SP,3165,4,2,2,575,160,1960,-37.9274,145.0654
Bentleigh East,3,h,1197000,S,3165,3,1,2,692,147,1949,-37.9232,145.0563
Bentleigh East,2,u,485000,SP,3165,2,2,2,0,83,2011,-37.9292,145.0708
Bentleigh East,4,h,1365000,PI,3165,4,1,1,582,151,1960,-37.9129,145.0598
Bentleigh East,4,h,1698888,S,3165,4,2,2,598,337,2006,-37.9138,145.0774
Bentleigh East,3,t,965000,S,3165,3,2,1,283,28,2010,-37.9142,145.08
Bentleigh East,3,u,870000,S,3165,3,2,2,365,150,2011,-37.9225,145.0754
Bentleigh East,3,h,1161000,S,3165,3,2,3,629,168,1950,-37.912,145.0752
Bentleigh East,3,h,1266000,S,3165,3,1,3,676,146,1970,-37.9307,145.0531
Bentleigh East,3,t,700000,PI,3165,3,2,2,194,200,2008,-37.9272,145.0801
Bentleigh East,4,t,1325000,S,3165,4,4,2,363,265,2012,-37.9116,145.0686
Bentleigh East,3,u,770000,PI,3165,3,2,1,281,132,2005,-37.9257,145.0811
Bentleigh East,1,u,380000,S,3165,1,1,1,0,99,1970,-37.9315,145.0619
Bentleigh East,4,h,1175000,S,3165,4,2,2,620,158,1980,-37.9281,145.0669
Bentleigh East,3,h,1200000,S,3165,3,1,1,640,120,1960,-37.916,145.0776
Bentleigh East,4,h,1370000,SP,3165,4,1,2,684,196,1970,-37.9147,145.0751
Bentleigh East,4,h,1433500,S,3165,4,1,1,725,186,1950,-37.9289,145.0502
Bentleigh East,3,t,860000,PI,3165,3,2,1,210,131,2005,-37.9075,145.061
Bentleigh East,2,u,715000,S,3165,2,1,1,194,114,1995,-37.9107,145.0598
Bentleigh East,2,h,710000,S,3165,2,1,1,0,115,1950,-37.9212,145.0606
Bentleigh East,5,h,1550000,PI,3165,5,3,2,583,296,2007,-37.9143,145.0699
Bentleigh East,3,u,790000,S,3165,3,1,2,406,100,1996,-37.9286,145.0737
Bentleigh East,3,h,1020000,S,3165,3,1,2,596,144,1960,-37.9251,145.0771
Bentleigh East,3,h,886000,S,3165,3,2,1,185,122,2012,-37.9159,145.0787
Bentleigh East,4,h,1015000,S,3165,4,2,3,625,198,1997,-37.9374,145.0726
Bentleigh East,4,h,1255000,S,3165,4,2,2,610,167,1950,-37.9207,145.0757
Bentleigh East,3,h,1320000,S,3165,3,1,1,593,94,1950,-37.9178,145.067
Bentleigh East,3,h,870000,S,3165,3,2,1,326,133,1950,-37.9236,145.0545
Bentleigh East,4,h,1472500,S,3165,4,2,2,592,219,2013,-37.9351,145.0572
Bentleigh East,2,h,640000,PI,3165,2,2,2,298,118,2005,-37.908,145.0716
Box Hill,4,h,1620000,S,3128,4,2,2,697,255,1940,-37.8151,145.135
Box Hill,2,u,645000,S,3128,2,1,1,140,81,1965,-37.8271,145.1299
Box Hill,4,h,1560000,PI,3128,3,2,3,729,167,1905,-37.8233,145.1267
Box Hill,3,h,1715000,SP,3128,3,2,2,458,170,1950,-37.8257,145.1216
Box Hill,3,h,1200000,SP,3128,3,1,2,550,110,1950,-37.8275,145.1298
Box Hill,3,h,1760000,S,3128,3,1,0,741,151,1910,-37.8258,145.1246
Box Hill,3,h,948000,S,3128,3,1,2,384,108,1950,-37.8167,145.1373
Box Hill,2,u,465000,S,3128,2,2,1,0,65,2010,-37.8216,145.127
Box Hill,4,t,975000,VB,3128,4,2,2,299,158,2008,-37.8282,145.1301
Box Hill,3,h,1325000,S,3128,3,1,1,702,134,1950,-37.827,145.1209
Box Hill,3,t,750000,S,3128,3,2,1,150,3,2000,-37.8287,145.1319
Box Hill,3,h,1400000,S,3128,3,2,1,643,159,1940,-37.8285,145.1272
Box Hill,3,h,1500000,SP,3128,3,1,2,664,106,1930,-37.8235,145.1276
Box Hill,4,h,1600000,S,3128,4,2,1,692,195,1890,-37.8247,145.1281
Box Hill,4,h,1461400,S,3128,3,2,2,780,235,1927,-37.8244,145.1319
Box Hill,3,u,775000,S,3128,3,1,1,211,108,1980,-37.8275,145.1232
Box Hill,4,h,1670000,S,3128,4,4,4,707,162,1926,-37.8166,145.1354
Box Hill,3,h,4000000,VB,3128,3,1,2,763,120,1945,-37.8166,145.1215
Box Hill,3,h,928000,S,3128,3,1,1,307,106,1890,-37.8247,145.1206
Box Hill,2,u,636000,S,3128,2,1,1,151,82,1970,-37.8234,145.1235
Box Hill,3,h,1170000,S,3128,3,1,1,755,95,1920,-37.8264,145.1248
Box Hill,4,h,1670000,S,3128,4,2,2,590,231,1924,-37.8274,145.1242
Box Hill,3,h,857000,S,3128,4,1,1,492,119,1930,-37.8283,145.1195
Box Hill,3,t,822500,S,3128,3,2,1,238,130,2000,-37.8154,145.1355
Braybrook,2,h,645000,S,3019,2,1,1,566,75,1950,-37.7839,144.8524
Braybrook,3,t,502000,SP,3019,3,1,1,220,106,2011,-37.785,144.8561
Braybrook,3,u,495000,S,3019,3,2,1,327,124,2006,-37.7851,144.8517
Braybrook,2,h,868000,S,3019,2,1,4,749,77,1950,-37.7814,144.847
Braybrook,4,h,645000,SP,3019,4,2,1,283,154,1990,-37.7908,144.8485
Braybrook,3,h,652000,S,3019,3,2,1,216,145,2010,-37.7865,144.8605
Braybrook,4,h,850000,SA,3019,4,2,2,606,240,2002,-37.788,144.862
Braybrook,3,h,575000,S,3019,3,1,3,559,98,1955,-37.7923,144.852
Braybrook,4,h,882000,S,3019,4,2,2,393,216,2008,-37.7763,144.8543
Braybrook,3,h,730000,S,3019,3,2,2,544,135,1970,-37.7815,144.855
Braybrook,4,h,610000,VB,3019,4,2,1,283,154,1990,-37.7908,144.8485
Braybrook,3,h,696000,S,3019,3,1,0,557,90,1960,-37.7899,144.8515
Braybrook,3,t,579000,S,3019,3,2,1,198,144,2013,-37.7827,144.8625
Braybrook,3,h,765000,S,3019,3,1,1,658,105,1960,-37.7905,144.8485
Braybrook,2,t,475000,S,3019,2,1,1,115,104,1980,-37.7948,144.854
Braybrook,4,h,550000,S,3019,4,2,1,288,160,2000,-37.7775,144.855
Braybrook,3,h,495000,S,3019,3,1,1,158,138,2005,-37.7889,144.8465
Braybrook,3,h,565000,S,3019,3,2,1,566,78,1970,-37.7844,144.8523
Brighton,3,h,1635000,S,3186,3,1,2,366,156,1920,-37.9038,145.0001
Brighton,4,h,3695000,S,3186,4,3,2,836,284,1960,-37.9071,144.9898
Brighton,2,u,536000,SP,3186,2,1,2,0,70,1970,-37.9081,145.0043
Brighton,4,h,3700000,S,3186,4,3,2,742,247,1900,-37.914,144.9878
Brighton,3,h,1975000,S,3186,3,1,2,432,122,1930,-37.9172,144.996
Brighton,3,h,1390000,S,3186,3,1,2,340,137,1975,-37.9205,145.0007
Brighton,4,h,2905000,S,3186,4,3,1,487,260,1905,-37.8926,144.9991
Brighton,2,u,1300000,S,3186,2,2,2,329,132,1940,-37.9172,145.004
Brighton,3,t,1725000,PI,3186,3,2,2,411,225,1997,-37.918,145.0035
Brighton,3,h,2100000,S,3186,3,2,2,463,209,1970,-37.9082,144.9968
Brighton,2,u,800000,S,3186,2,1,1,90,74,1960,-37.9122,145.0038
Brighton,4,h,1761000,S,3186,4,2,3,615,135,1920,-37.8956,145.0026
Brighton,3,h,1302500,S,3186,3,2,2,0,171,1993,-37.9166,144.9942
Brighton,5,h,2750000,VB,3186,4,3,1,509,341,2005,-37.9118,144.9984
Brighton,2,u,892500,S,3186,2,1,2,232,92,1970,-37.9157,144.9973
Brighton,4,h,2145000,S,3186,3,2,1,550,197,1910,-37.8954,145.0017
Brighton,5,h,3171000,S,3186,4,2,2,710,340,2000,-37.9241,145.0008
Brighton,2,u,620000,S,3186,2,2,1,0,74,2013,-37.9042,144.9954
Brighton,3,t,1475000,PI,3186,3,2,2,345,163,2000,-37.8943,144.9907
Brighton,3,h,1650000,S,3186,3,2,2,0,111,1980,-37.9174,144.9895
Brighton,5,h,1562500,PI,3186,5,2,2,655,202,1925,-37.9264,145.0044
Brighton,3,h,2050000,PI,3186,3,3,2,398,262,2012,-37.899,144.9901
Brighton,4,h,3320000,S,3186,4,3,2,644,364,2000,-37.8964,144.9972
Brighton,2,u,1100000,S,3186,2,1,2,0,85,1935,-37.9131,144.995
Brighton,3,h,1650000,S,3186,3,2,1,354,143,1910,-37.8916,145.0017
Brighton,2,h,1570000,S,3186,2,1,0,352,111,1920,-37.9154,145.001
Brighton,3,h,1785000,SP,3186,3,2,1,404,118,1953,-37.9228,144.9996
Brighton,3,h,1875000,S,3186,3,2,2,275,170,1991,-37.9153,144.9924
Brighton,3,u,1266000,S,3186,3,1,2,277,116,1950,-37.9268,144.991
Brighton,5,h,2730000,S,3186,5,3,2,895,423,1938,-37.9204,145.0028
Brighton,4,h,3295888,S,3186,4,3,2,565,337,1990,-37.8975,144.9991
Brighton,1,u,375000,S,3186,1,1,1,0,40,1965,-37.9181,144.993
Brighton,2,u,756000,S,3186,2,1,1,0,80,1920,-37.9112,144.9909
Brighton,5,h,2100000,PI,3186,5,5,2,552,219,1920,-37.9012,144.997
Brighton,3,h,2375000,S,3186,4,2,2,547,302,2000,-37.9271,145.0034
Brighton,3,h,1385000,S,3186,3,1,2,426,120,1935,-37.9254,145.0045
Brighton,2,u,858000,S,3186,2,1,1,107,75,1950,-37.8958,144.9982
Brighton,4,h,2800000,S,3186,4,2,4,569,229,1910,-37.8962,145.0011
Brighton,5,h,3700000,VB,3186,4,3,4,1572,305,1890,-37.9233,144.9944
Brighton,4,h,2475000,VB,3186,4,2,2,605,274,1920,-37.916,145.0064
Brighton,4,h,2700000,SP,3186,4,2,2,732,333,1925,-37.8987,144.9953
Brighton,4,h,3900000,S,3186,4,2,2,842,311,1990,-37.9227,145.0043
Brighton,2,u,610000,S,3186,2,1,1,0,75,2005,-37.9156,145.0013
Brighton,2,h,1532000,S,3186,2,1,2,411,165,1910,-37.9095,145.004
Brighton,2,t,1037000,S,3186,2,1,2,125,2,2009,-37.9078,145.0051
Brighton,4,h,3050000,SP,3186,4,4,2,578,319,1995,-37.8989,145.0008
Brighton,4,t,1630000,SP,3186,4,2,2,432,196,2000,-37.9228,145.0022
Brighton,4,h,2640000,S,3186,4,2,2,848,246,1975,-37.9234,145.0042
Brighton,1,u,671000,S,3186,1,1,1,70,74,1980,-37.9194,145.0003
Brighton,4,t,2250000,SP,3186,4,2,2,230,281,2012,-37.9237,145.0056
Brighton,3,h,2900000,S,3186,3,1,1,659,161,1942,-37.919,144.9953
Brighton,4,h,2405000,S,3186,4,1,2,695,142,1970,-37.9262,144.9969
Brighton,3,u,1352500,S,3186,2,2,1,280,110,1993,-37.91,144.989
Brighton,5,h,3105000,S,3186,4,2,2,1045,304,1930,-37.9205,145.0012
Brighton,4,h,1500000,VB,3186,3,2,1,549,195,1990,-37.8869,144.9982
Brighton East,4,h,1940000,S,3187,4,2,2,682,240,1960,-37.9205,145.0122
Brighton East,4,h,1850000,S,3187,4,2,2,617,268,1940,-37.9187,145.007
Brighton East,3,h,930000,SP,3187,3,1,1,329,117,1930,-37.9317,145.0218
Brighton East,4,h,1310000,PI,3187,4,3,2,618,213,2008,-37.9162,145.0219
Brighton East,4,h,2504000,S,3187,4,2,2,674,183,1950,-37.9022,145.0125
Brighton East,2,h,1445000,S,3187,2,1,1,649,126,1940,-37.9153,145.0142
Brighton East,4,h,1825000,PI,3187,4,3,2,594,594,1973,-37.9029,145.0118
Brighton East,5,h,1700000,VB,3187,4,2,1,994,274,1935,-37.9187,145.0187
Brighton East,5,h,1400000,VB,3187,4,3,4,824,235,1930,-37.9091,145.0245
Brighton East,3,h,1500000,S,3187,3,2,2,315,228,2000,-37.9199,145.0174
Brighton East,3,h,1400000,VB,3187,3,1,3,613,182,1950,-37.9177,145.0143
Brighton East,5,h,1600000,PI,3187,5,2,2,616,245,1945,-37.9084,145.0221
Brighton East,2,h,1780000,SP,3187,4,3,2,635,119,1935,-37.9205,145.0102
Brighton East,5,h,1200000,VB,3187,5,2,5,775,270,1920,-37.932,145.0284
Brighton East,2,u,775000,S,3187,2,1,1,112,90,1960,-37.9306,145.0284
Brighton East,3,h,1480000,S,3187,3,2,2,697,143,1925,-37.9269,145.0274
Brighton East,3,h,1590000,S,3187,3,3,2,481,244,2012,-37.931,145.0198
Brighton East,4,h,2840000,S,3187,5,2,2,999,274,1972,-37.9135,145.0189
Brighton East,2,h,1000000,PI,3187,2,1,2,564,131,1948,-37.9143,145.0238
Brighton East,4,h,1700000,PI,3187,4,3,4,708,275,1950,-37.9299,145.015
Brighton East,5,h,3207000,S,3187,5,5,3,1561,272,1969,-37.9102,145.0245
Brighton East,3,u,880000,S,3187,3,2,2,304,34,1990,-37.9308,145.0316
Brighton East,4,h,1920000,S,3187,4,1,1,1000,203,1960,-37.931,145.0163
